n,k,seed,num_edges,mu,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,timestamp
80,2,38,165,0.35,gurobi,14.203956842422485,True,False,0.3060422405876939,True,,lfr,2026-03-11T22:03:06.095043
80,2,38,165,0.35,bnb_c,8.65640115737915,True,False,0.306042240587695,True,,lfr,2026-03-11T22:03:14.857012
80,2,39,141,0.35,gurobi,3.2803220748901367,True,False,0.3414566671696603,True,,lfr,2026-03-11T22:03:18.256040
80,2,39,141,0.35,bnb_c,2.3757729530334473,True,False,0.34145666716966,True,,lfr,2026-03-11T22:03:20.736597
80,2,40,136,0.35,gurobi,1.0958600044250488,True,False,0.3381271626297576,True,,lfr,2026-03-11T22:03:21.946035
80,2,40,136,0.35,bnb_c,3.538800001144409,True,False,0.338127162629758,True,,lfr,2026-03-11T22:03:25.590597
80,2,41,154,0.35,gurobi,3.197519063949585,True,False,0.3283648170011764,True,,lfr,2026-03-11T22:03:28.904003
80,2,41,154,0.35,bnb_c,5.90320897102356,True,False,0.328364817001181,True,,lfr,2026-03-11T22:03:34.913258
80,2,42,151,0.35,gurobi,7.462980270385742,True,False,0.3278145695364224,True,,lfr,2026-03-11T22:03:42.494938
80,2,42,151,0.35,bnb_c,5.827582120895386,True,False,0.327814569536424,True,,lfr,2026-03-11T22:03:48.432024
80,2,43,136,0.35,gurobi,7.689349174499512,True,False,0.3529141435986143,True,,lfr,2026-03-11T22:03:56.241350
80,2,43,136,0.35,bnb_c,1.0592219829559326,True,False,0.352914143598616,True,,lfr,2026-03-11T22:03:57.406758
80,2,44,166,0.35,gurobi,15.408379793167114,True,False,0.301912469153725,True,,lfr,2026-03-11T22:04:12.933842
80,2,44,166,0.35,bnb_c,27.80917000770569,True,False,0.301912469153723,True,,lfr,2026-03-11T22:04:40.850175
80,2,45,166,0.35,gurobi,1.172071933746338,True,False,0.32668021483524345,True,,lfr,2026-03-11T22:04:42.207261
80,2,45,166,0.35,bnb_c,3.6375088691711426,True,False,0.326680214835245,True,,lfr,2026-03-11T22:04:45.960615
80,2,46,166,0.35,gurobi,28.758482217788696,True,False,0.30031572071418167,True,,lfr,2026-03-11T22:05:14.837473
80,2,46,166,0.35,bnb_c,17.935674905776978,True,False,0.300315720714182,True,,lfr,2026-03-11T22:05:32.942535
80,2,47,171,0.35,gurobi,8.306871175765991,True,False,0.31284839779761403,True,,lfr,2026-03-11T22:05:41.366850
80,2,47,171,0.35,bnb_c,18.787018060684204,True,False,0.312848397797613,True,,lfr,2026-03-11T22:06:00.268000
80,2,48,159,0.35,gurobi,8.207539796829224,True,False,0.3238795933705097,True,,lfr,2026-03-11T22:06:08.591808
80,2,48,159,0.35,bnb_c,31.018504858016968,True,False,0.323879593370516,True,,lfr,2026-03-11T22:06:39.720380
80,2,49,152,0.35,gurobi,5.369485139846802,True,False,0.3299861495844873,True,,lfr,2026-03-11T22:06:45.203177
80,2,49,152,0.35,bnb_c,2.5793967247009277,True,False,0.329986149584487,True,,lfr,2026-03-11T22:06:47.895820
80,2,0,150,0.4,gurobi,4.606035947799683,True,False,0.3333111111111083,True,,lfr,2026-03-11T22:06:52.625922
80,2,0,150,0.4,bnb_c,3.933541774749756,True,False,0.333311111111111,True,,lfr,2026-03-11T22:06:56.673846
80,2,1,155,0.4,gurobi,5.5023369789123535,True,False,0.315275754422474,True,,lfr,2026-03-11T22:07:02.292521
80,2,1,155,0.4,bnb_c,13.816248893737793,True,False,0.315275754422477,True,,lfr,2026-03-11T22:07:16.215500
80,2,2,169,0.4,gurobi,5.602897882461548,True,False,0.3067119498616987,True,,lfr,2026-03-11T22:07:21.938140
80,2,2,169,0.4,bnb_c,4.332442045211792,True,False,0.306711949861699,True,,lfr,2026-03-11T22:07:26.382543
80,2,3,162,0.4,gurobi,1.7078590393066406,True,False,0.32645557079713555,True,,lfr,2026-03-11T22:07:28.205303
80,2,3,162,0.4,bnb_c,5.875229835510254,True,False,0.326455570797134,True,,lfr,2026-03-11T22:07:34.187836
80,2,4,162,0.4,gurobi,2.8200490474700928,True,False,0.29599146471574517,True,,lfr,2026-03-11T22:07:37.122257
80,2,4,162,0.4,bnb_c,9.232645273208618,True,False,0.295991464715745,True,,lfr,2026-03-11T22:07:46.461837
80,2,5,140,0.4,gurobi,18.000242948532104,True,False,0.30714285714285744,True,,lfr,2026-03-11T22:08:04.580788
80,2,5,140,0.4,bnb_c,5.263421058654785,True,False,0.307142857142857,True,,lfr,2026-03-11T22:08:10.021895
80,2,6,173,0.4,gurobi,3.8253111839294434,True,False,0.30346820809248515,True,,lfr,2026-03-11T22:08:13.960220
80,2,6,173,0.4,bnb_c,8.212059259414673,True,False,0.303468208092486,True,,lfr,2026-03-11T22:08:22.280839
80,2,7,154,0.4,gurobi,8.83867883682251,True,False,0.3246542418620292,True,,lfr,2026-03-11T22:08:31.233683
80,2,7,154,0.4,bnb_c,8.332490921020508,True,False,0.324654241862034,True,,lfr,2026-03-11T22:08:39.678454
80,2,8,153,0.4,gurobi,11.764488935470581,True,False,0.31699346405228807,True,,lfr,2026-03-11T22:08:51.563542
80,2,8,153,0.4,bnb_c,10.740877628326416,True,False,0.316993464052288,True,,lfr,2026-03-11T22:09:02.416570
80,2,9,159,0.4,gurobi,28.046984910964966,True,False,0.32061627309045965,True,,lfr,2026-03-11T22:09:30.586675
80,2,9,159,0.4,bnb_c,12.540815830230713,True,False,0.320616273090463,True,,lfr,2026-03-11T22:09:43.295898
80,2,10,144,0.4,gurobi,2.560762882232666,True,False,0.33989197530863846,True,,lfr,2026-03-11T22:09:45.984597
80,2,10,144,0.4,bnb_c,2.2178292274475098,True,False,0.339891975308642,True,,lfr,2026-03-11T22:09:48.311658
80,2,11,166,0.4,gurobi,43.0084490776062,True,False,0.31325301204819317,True,,lfr,2026-03-11T22:10:31.450583
80,2,11,166,0.4,bnb_c,14.113734006881714,True,False,0.313253012048193,True,,lfr,2026-03-11T22:10:45.732850
80,2,12,158,0.4,gurobi,3.0448431968688965,True,False,0.32839288575548625,True,,lfr,2026-03-11T22:10:48.891890
80,2,12,158,0.4,bnb_c,3.121703863143921,True,False,0.328392885755488,True,,lfr,2026-03-11T22:10:52.119555
80,2,13,168,0.4,gurobi,1.2252519130706787,True,False,0.3239087301587307,True,,lfr,2026-03-11T22:10:53.457454
80,2,13,168,0.4,bnb_c,1.7866339683532715,True,False,0.32390873015873,True,,lfr,2026-03-11T22:10:55.354896
80,2,14,155,0.4,gurobi,2.174772024154663,True,False,0.3315088449531712,True,,lfr,2026-03-11T22:10:57.641090
80,2,14,155,0.4,bnb_c,5.729075908660889,True,False,0.331508844953174,True,,lfr,2026-03-11T22:11:03.477723
80,2,15,171,0.4,gurobi,10.038252115249634,True,False,0.30089600218870804,True,,lfr,2026-03-11T22:11:13.635684
80,2,15,171,0.4,bnb_c,21.24035906791687,True,False,0.300896002188708,True,,lfr,2026-03-11T22:11:34.983163
80,2,16,157,0.4,gurobi,5.06596565246582,True,False,0.3099720069779733,True,,lfr,2026-03-11T22:11:40.168238
80,2,16,157,0.4,bnb_c,6.835741996765137,True,False,0.309972006977971,True,,lfr,2026-03-11T22:11:47.111105
80,2,17,161,0.4,gurobi,10.870381832122803,True,False,0.30876509393927726,True,,lfr,2026-03-11T22:11:58.094329
80,2,17,161,0.4,bnb_c,5.79768705368042,True,False,0.308765093939277,True,,lfr,2026-03-11T22:12:04.004634
80,2,18,141,0.4,gurobi,6.469524145126343,True,False,0.32266988582063294,True,,lfr,2026-03-11T22:12:10.600315
80,2,18,141,0.4,bnb_c,2.0822770595550537,True,False,0.322669885820633,True,,lfr,2026-03-11T22:12:12.789957
80,2,19,146,0.4,gurobi,12.189842939376831,True,False,0.3287436667292196,True,,lfr,2026-03-11T22:12:25.089870
80,2,19,146,0.4,bnb_c,5.321815013885498,True,False,0.328743666729218,True,,lfr,2026-03-11T22:12:30.521445
80,2,20,143,0.4,gurobi,2.3250632286071777,True,False,0.34901462174189385,True,,lfr,2026-03-11T22:12:32.969965
80,2,20,143,0.4,bnb_c,1.246967077255249,True,False,0.349014621741895,True,,lfr,2026-03-11T22:12:34.328354
80,2,21,167,0.4,gurobi,7.120604991912842,True,False,0.3181899673706473,True,,lfr,2026-03-11T22:12:41.571062
80,2,21,167,0.4,bnb_c,12.766296148300171,True,False,0.318189967370648,True,,lfr,2026-03-11T22:12:54.446656
80,2,22,165,0.4,gurobi,39.835132122039795,True,False,0.3121028466483012,True,,lfr,2026-03-11T22:13:34.405736
80,2,22,165,0.4,bnb_c,16.000658988952637,True,False,0.312102846648301,True,,lfr,2026-03-11T22:13:50.518660
80,2,23,151,0.4,gurobi,5.760315179824829,True,False,0.31941581509583145,True,,lfr,2026-03-11T22:13:56.402027
80,2,23,151,0.4,bnb_c,12.882565975189209,True,False,0.319415815095829,True,,lfr,2026-03-11T22:14:09.389183
80,2,24,152,0.4,gurobi,2.6713919639587402,True,False,0.34191049168975085,True,,lfr,2026-03-11T22:14:12.179500
80,2,24,152,0.4,bnb_c,3.3145639896392822,True,False,0.341910491689751,True,,lfr,2026-03-11T22:14:15.600417
80,2,25,167,0.4,gurobi,4.14969801902771,True,False,0.31134138907812775,True,,lfr,2026-03-11T22:14:19.866630
80,2,25,167,0.4,bnb_c,9.339038133621216,True,False,0.311341389078131,True,,lfr,2026-03-11T22:14:29.310359
80,2,26,152,0.4,gurobi,0.7824490070343018,True,False,0.32340720221606745,True,,lfr,2026-03-11T22:14:30.210244
80,2,26,152,0.4,bnb_c,9.132198095321655,True,False,0.323407202216066,True,,lfr,2026-03-11T22:14:39.449685
80,2,27,163,0.4,gurobi,1.9350149631500244,True,False,0.3159509202454,True,,lfr,2026-03-11T22:14:41.502823
80,2,27,163,0.4,bnb_c,2.4892611503601074,True,False,0.315950920245399,True,,lfr,2026-03-11T22:14:44.098392
80,2,28,158,0.4,gurobi,5.714877128601074,True,False,0.33542300913315076,True,,lfr,2026-03-11T22:14:49.933334
80,2,28,158,0.4,bnb_c,2.7602579593658447,True,False,0.335423009133152,True,,lfr,2026-03-11T22:14:52.804699
80,2,29,162,0.4,gurobi,73.06221604347229,True,False,0.31868236549306617,True,,lfr,2026-03-11T22:16:05.994488
80,2,29,162,0.4,bnb_c,27.865398168563843,True,False,0.318682365493065,True,,lfr,2026-03-11T22:16:33.997868
80,2,30,137,0.4,gurobi,1.7597899436950684,True,False,0.3612073099259399,True,,lfr,2026-03-11T22:16:35.877843
80,2,30,137,0.4,bnb_c,1.5224928855895996,True,False,0.361207309925942,True,,lfr,2026-03-11T22:16:37.507161
80,2,31,136,0.4,gurobi,9.189427852630615,True,False,0.3516165657439439,True,,lfr,2026-03-11T22:16:46.808388
80,2,31,136,0.4,bnb_c,6.373748779296875,True,False,0.351616565743945,True,,lfr,2026-03-11T22:16:53.291347
80,2,32,158,0.4,gurobi,4.66350793838501,True,False,0.3290938952090999,True,,lfr,2026-03-11T22:16:58.073979
80,2,32,158,0.4,bnb_c,2.736847162246704,True,False,0.329093895209101,True,,lfr,2026-03-11T22:17:00.916440
80,2,33,162,0.4,gurobi,37.145471811294556,True,False,0.29972565157750514,True,,lfr,2026-03-11T22:17:38.176436
80,2,33,162,0.4,bnb_c,30.150833129882812,True,False,0.299725651577503,True,,lfr,2026-03-11T22:18:08.445004
80,2,34,162,0.4,gurobi,2.413172960281372,True,False,0.32714144185337823,True,,lfr,2026-03-11T22:18:10.970357
80,2,34,162,0.4,bnb_c,6.363559007644653,True,False,0.327141441853376,True,,lfr,2026-03-11T22:18:17.441803
80,2,35,148,0.4,gurobi,15.976539850234985,True,False,0.3157185902118331,True,,lfr,2026-03-11T22:18:33.535256
80,2,35,148,0.4,bnb_c,11.504447937011719,True,False,0.315718590211833,True,,lfr,2026-03-11T22:18:45.151691
80,2,36,164,0.4,gurobi,4.423162937164307,True,False,0.3270188875669268,True,,lfr,2026-03-11T22:18:49.700816
80,2,36,164,0.4,bnb_c,4.311896085739136,True,False,0.327018887566925,True,,lfr,2026-03-11T22:18:54.123023
80,2,37,147,0.4,gurobi,1.5573780536651611,True,False,0.34353741496598433,True,,lfr,2026-03-11T22:18:55.795949
80,2,37,147,0.4,bnb_c,4.378295183181763,True,False,0.343537414965986,True,,lfr,2026-03-11T22:19:00.281612
80,2,38,161,0.4,gurobi,7.993382930755615,True,False,0.3191813587438746,True,,lfr,2026-03-11T22:19:08.394546
80,2,38,161,0.4,bnb_c,5.233370065689087,True,False,0.319181358743876,True,,lfr,2026-03-11T22:19:13.735582
80,2,39,140,0.4,gurobi,5.964545965194702,True,False,0.34160714285714516,True,,lfr,2026-03-11T22:19:19.817840
80,2,39,140,0.4,bnb_c,0.9757080078125,True,False,0.341607142857143,True,,lfr,2026-03-11T22:19:20.904435
80,2,40,133,0.4,gurobi,2.5728399753570557,True,False,0.3407202216066453,True,,lfr,2026-03-11T22:19:23.593227
80,2,40,133,0.4,bnb_c,3.707685708999634,True,False,0.340720221606648,True,,lfr,2026-03-11T22:19:27.413854
80,2,41,159,0.4,gurobi,18.155565977096558,True,False,0.3238993710691795,True,,lfr,2026-03-11T22:19:45.684466
80,2,41,159,0.4,bnb_c,19.957844972610474,True,False,0.323899371069182,True,,lfr,2026-03-11T22:20:05.762834
80,2,42,149,0.4,gurobi,14.813583135604858,True,False,0.3254808341966585,True,,lfr,2026-03-11T22:20:20.698999
80,2,42,149,0.4,bnb_c,7.736240863800049,True,False,0.325480834196658,True,,lfr,2026-03-11T22:20:28.544586
80,2,43,137,0.4,gurobi,8.754883050918579,True,False,0.3466886887953522,True,,lfr,2026-03-11T22:20:37.418445
80,2,43,137,0.4,bnb_c,2.853289842605591,True,False,0.346688688795354,True,,lfr,2026-03-11T22:20:40.386099
80,2,44,164,0.4,gurobi,16.96616005897522,True,False,0.3109570196311754,True,,lfr,2026-03-11T22:20:57.471332
80,2,44,164,0.4,bnb_c,24.45768404006958,True,False,0.310957019631172,True,,lfr,2026-03-11T22:21:22.038787
80,2,45,165,0.4,gurobi,9.275904893875122,True,False,0.3100826446281005,True,,lfr,2026-03-11T22:21:31.426129
80,2,45,165,0.4,bnb_c,7.793146848678589,True,False,0.310082644628099,True,,lfr,2026-03-11T22:21:39.332907
80,2,46,165,0.4,gurobi,1.7640361785888672,True,False,0.336290174471992,True,,lfr,2026-03-11T22:21:41.206190
80,2,46,165,0.4,bnb_c,1.1223609447479248,True,False,0.336290174471993,True,,lfr,2026-03-11T22:21:42.434687
80,2,47,172,0.4,gurobi,8.448850870132446,True,False,0.31395348837208925,True,,lfr,2026-03-11T22:21:51.007289
80,2,47,172,0.4,bnb_c,12.648274898529053,True,False,0.313953488372093,True,,lfr,2026-03-11T22:22:03.766746
80,2,48,163,0.4,gurobi,4.20437479019165,True,False,0.3208814784146942,True,,lfr,2026-03-11T22:22:08.097862
80,2,48,163,0.4,bnb_c,4.299961090087891,True,False,0.320881478414694,True,,lfr,2026-03-11T22:22:12.503184
80,2,49,148,0.4,gurobi,10.93436598777771,True,False,0.3107879839298759,True,,lfr,2026-03-11T22:22:23.548062
80,2,49,148,0.4,bnb_c,14.65115213394165,True,False,0.310787983929876,True,,lfr,2026-03-11T22:22:38.305817
80,2,0,150,0.45,gurobi,10.4133939743042,True,False,0.32666666666666416,True,,lfr,2026-03-11T22:22:48.832250
80,2,0,150,0.45,bnb_c,4.64710807800293,True,False,0.326666666666667,True,,lfr,2026-03-11T22:22:53.588692
80,2,1,151,0.45,gurobi,5.069743871688843,True,False,0.32809964475242537,True,,lfr,2026-03-11T22:22:58.768383
80,2,1,151,0.45,bnb_c,15.77751111984253,True,False,0.328099644752423,True,,lfr,2026-03-11T22:23:14.654915
80,2,2,164,0.45,gurobi,5.619661092758179,True,False,0.31095701963117583,True,,lfr,2026-03-11T22:23:20.387818
80,2,2,164,0.45,bnb_c,4.158630847930908,True,False,0.310957019631172,True,,lfr,2026-03-11T22:23:24.653490
80,2,3,161,0.45,gurobi,6.42191219329834,True,False,0.3198757763975139,True,,lfr,2026-03-11T22:23:31.186745
80,2,3,161,0.45,bnb_c,16.957461833953857,True,False,0.319875776397516,True,,lfr,2026-03-11T22:23:48.251933
80,2,4,162,0.45,gurobi,1.5088939666748047,True,False,0.2962962962962969,True,,lfr,2026-03-11T22:23:49.873205
80,2,4,162,0.45,bnb_c,10.246235132217407,True,False,0.296296296296296,True,,lfr,2026-03-11T22:24:00.225206
80,2,5,141,0.45,gurobi,5.235285043716431,True,False,0.34394648156531715,True,,lfr,2026-03-11T22:24:05.570163
80,2,5,141,0.45,bnb_c,3.3745319843292236,True,False,0.343946481565314,True,,lfr,2026-03-11T22:24:09.051194
80,2,6,175,0.45,gurobi,2.088905096054077,True,False,0.31696326530612084,True,,lfr,2026-03-11T22:24:11.255072
80,2,6,175,0.45,bnb_c,1.9250438213348389,True,False,0.316963265306122,True,,lfr,2026-03-11T22:24:13.286547
80,2,7,153,0.45,gurobi,8.337373971939087,True,False,0.3235294117647051,True,,lfr,2026-03-11T22:24:21.745761
80,2,7,153,0.45,bnb_c,15.622966051101685,True,False,0.323529411764706,True,,lfr,2026-03-11T22:24:37.475326
80,2,8,153,0.45,gurobi,11.87824010848999,True,False,0.31699346405228807,True,,lfr,2026-03-11T22:24:49.465427
80,2,8,153,0.45,bnb_c,10.841627836227417,True,False,0.316993464052288,True,,lfr,2026-03-11T22:25:00.416117
80,2,9,157,0.45,gurobi,4.217590093612671,True,False,0.32800519290843716,True,,lfr,2026-03-11T22:25:04.750309
80,2,9,157,0.45,bnb_c,5.197944164276123,True,False,0.328005192908434,True,,lfr,2026-03-11T22:25:10.054234
80,2,10,145,0.45,gurobi,3.243868112564087,True,False,0.3275862068965443,True,,lfr,2026-03-11T22:25:13.414114
80,2,10,145,0.45,bnb_c,3.2690653800964355,True,False,0.327586206896552,True,,lfr,2026-03-11T22:25:16.790117
80,2,11,167,0.45,gurobi,15.829034090042114,True,False,0.320359281437126,True,,lfr,2026-03-11T22:25:32.731590
80,2,11,167,0.45,bnb_c,7.501526117324829,True,False,0.320359281437126,True,,lfr,2026-03-11T22:25:40.347504
80,2,12,161,0.45,gurobi,10.284418106079102,True,False,0.32051232591335077,True,,lfr,2026-03-11T22:25:50.744251
80,2,12,161,0.45,bnb_c,5.9659199714660645,True,False,0.320512325913352,True,,lfr,2026-03-11T22:25:56.820323
80,2,13,172,0.45,gurobi,7.953954219818115,True,False,0.32272512168739403,True,,lfr,2026-03-11T22:26:04.889248
80,2,13,172,0.45,bnb_c,4.9532599449157715,True,False,0.322725121687398,True,,lfr,2026-03-11T22:26:09.952184
80,2,14,158,0.45,gurobi,4.267581939697266,True,False,0.31990065694600167,True,,lfr,2026-03-11T22:26:14.331786
80,2,14,158,0.45,bnb_c,5.155740976333618,True,False,0.319900656946002,True,,lfr,2026-03-11T22:26:19.595378
80,2,15,171,0.45,gurobi,3.461033821105957,True,False,0.3128654970760234,True,,lfr,2026-03-11T22:26:23.173243
80,2,15,171,0.45,bnb_c,6.235646963119507,True,False,0.312865497076023,True,,lfr,2026-03-11T22:26:29.515339
80,2,16,155,0.45,gurobi,11.016296148300171,True,False,0.3083454734651382,True,,lfr,2026-03-11T22:26:40.651769
80,2,16,155,0.45,bnb_c,6.795010089874268,True,False,0.30834547346514,True,,lfr,2026-03-11T22:26:47.560814
80,2,17,156,0.45,gurobi,4.9953532218933105,True,False,0.3269025312294607,True,,lfr,2026-03-11T22:26:52.668044
80,2,17,156,0.45,bnb_c,2.94343900680542,True,False,0.326902531229454,True,,lfr,2026-03-11T22:26:55.721754
80,2,18,141,0.45,gurobi,6.93238091468811,True,False,0.32266988582063294,True,,lfr,2026-03-11T22:27:02.779733
80,2,18,141,0.45,bnb_c,3.211549997329712,True,False,0.322669885820633,True,,lfr,2026-03-11T22:27:06.099819
80,2,19,146,0.45,gurobi,0.9221649169921875,True,False,0.3469694126477792,True,,lfr,2026-03-11T22:27:07.138915
80,2,19,146,0.45,bnb_c,1.712360143661499,True,False,0.346969412647776,True,,lfr,2026-03-11T22:27:08.957958
80,2,20,145,0.45,gurobi,30.81581711769104,True,False,0.3206896551724082,True,,lfr,2026-03-11T22:27:39.896666
80,2,20,145,0.45,bnb_c,10.689442157745361,True,False,0.320689655172414,True,,lfr,2026-03-11T22:27:50.698603
80,2,21,167,0.45,gurobi,12.873776197433472,True,False,0.3143712574850292,True,,lfr,2026-03-11T22:28:03.682545
80,2,21,167,0.45,bnb_c,11.260181903839111,True,False,0.31437125748503,True,,lfr,2026-03-11T22:28:15.054026
80,2,22,164,0.45,gurobi,9.90531611442566,True,False,0.32880353955979014,True,,lfr,2026-03-11T22:28:25.077921
80,2,22,164,0.45,bnb_c,19.784199953079224,True,False,0.328803539559786,True,,lfr,2026-03-11T22:28:44.973944
80,2,23,151,0.45,gurobi,6.608461141586304,True,False,0.3211701241173633,True,,lfr,2026-03-11T22:28:51.702886
80,2,23,151,0.45,bnb_c,9.384971141815186,True,False,0.321170124117363,True,,lfr,2026-03-11T22:29:01.196782
80,2,24,154,0.45,gurobi,12.456965923309326,True,False,0.3181818181818141,True,,lfr,2026-03-11T22:29:13.770677
80,2,24,154,0.45,bnb_c,16.0674889087677,True,False,0.318181818181818,True,,lfr,2026-03-11T22:29:29.946647
80,2,25,166,0.45,gurobi,2.4101672172546387,True,False,0.3192589635651003,True,,lfr,2026-03-11T22:29:32.469497
80,2,25,166,0.45,bnb_c,2.1319570541381836,True,False,0.319258963565104,True,,lfr,2026-03-11T22:29:34.714632
80,2,26,156,0.45,gurobi,1.5326290130615234,True,False,0.32690253122945906,True,,lfr,2026-03-11T22:29:36.361937
80,2,26,156,0.45,bnb_c,4.535342693328857,True,False,0.326902531229454,True,,lfr,2026-03-11T22:29:41.008756
80,2,27,168,0.45,gurobi,22.219918966293335,True,False,0.29506802721088465,True,,lfr,2026-03-11T22:30:03.343553
80,2,27,168,0.45,bnb_c,39.90316200256348,True,False,0.295068027210884,True,,lfr,2026-03-11T22:30:43.427615
80,2,28,157,0.45,gurobi,1.7232460975646973,True,False,0.340764331210194,True,,lfr,2026-03-11T22:30:45.263507
80,2,28,157,0.45,bnb_c,2.45661997795105,True,False,0.340764331210191,True,,lfr,2026-03-11T22:30:47.824255
80,2,29,160,0.45,gurobi,27.14669394493103,True,False,0.31873046874999655,True,,lfr,2026-03-11T22:31:15.088427
80,2,29,160,0.45,bnb_c,8.52887511253357,True,False,0.31873046875,True,,lfr,2026-03-11T22:31:23.728695
80,2,30,136,0.45,gurobi,36.899314880371094,True,False,0.33823529411764713,True,,lfr,2026-03-11T22:32:00.748471
80,2,30,136,0.45,bnb_c,8.254286050796509,True,False,0.338235294117647,True,,lfr,2026-03-11T22:32:09.119530
80,2,31,138,0.45,gurobi,27.006468057632446,True,False,0.3483511867254794,True,,lfr,2026-03-11T22:32:36.242116
80,2,31,138,0.45,bnb_c,6.7070159912109375,True,False,0.348351186725478,True,,lfr,2026-03-11T22:32:43.063522
80,2,32,160,0.45,gurobi,6.0085248947143555,True,False,0.3193554687499977,True,,lfr,2026-03-11T22:32:49.181622
80,2,32,160,0.45,bnb_c,17.090688943862915,True,False,0.31935546875,True,,lfr,2026-03-11T22:33:06.386955
80,2,33,162,0.45,gurobi,58.395344972610474,True,False,0.30246913580247103,True,,lfr,2026-03-11T22:34:04.896268
80,2,33,162,0.45,bnb_c,13.371477127075195,True,False,0.302469135802469,True,,lfr,2026-03-11T22:34:18.441266
80,2,34,162,0.45,gurobi,4.745020151138306,True,False,0.3203017832647474,True,,lfr,2026-03-11T22:34:23.305268
80,2,34,162,0.45,bnb_c,16.283824920654297,True,False,0.320301783264746,True,,lfr,2026-03-11T22:34:39.694627
80,2,35,147,0.45,gurobi,0.35010194778442383,True,False,0.3538109121199465,True,,lfr,2026-03-11T22:34:40.164975
80,2,35,147,0.45,bnb_c,0.3618159294128418,True,False,0.35381091211995,True,,lfr,2026-03-11T22:34:40.630697
80,2,36,167,0.45,gurobi,1.0359127521514893,True,False,0.33830542507798717,True,,lfr,2026-03-11T22:34:41.780052
80,2,36,167,0.45,bnb_c,3.0056488513946533,True,False,0.338305425077988,True,,lfr,2026-03-11T22:34:44.892621
80,2,37,152,0.45,gurobi,2.4552431106567383,True,False,0.34208362188365704,True,,lfr,2026-03-11T22:34:47.469427
80,2,37,152,0.45,bnb_c,3.1971991062164307,True,False,0.342083621883657,True,,lfr,2026-03-11T22:34:50.774270
80,2,38,162,0.45,gurobi,4.7745280265808105,True,False,0.3271604938271608,True,,lfr,2026-03-11T22:34:55.666460
80,2,38,162,0.45,bnb_c,8.63464617729187,True,False,0.32716049382716,True,,lfr,2026-03-11T22:35:04.407902
80,2,39,142,0.45,gurobi,1.551361083984375,True,False,0.3572455861932195,True,,lfr,2026-03-11T22:35:06.076716
80,2,39,142,0.45,bnb_c,0.8675498962402344,True,False,0.357245586193216,True,,lfr,2026-03-11T22:35:07.050691
80,2,40,133,0.45,gurobi,2.5338664054870605,True,False,0.3407202216066453,True,,lfr,2026-03-11T22:35:09.701694
80,2,40,133,0.45,bnb_c,3.830389976501465,True,False,0.340720221606648,True,,lfr,2026-03-11T22:35:13.641040
80,2,41,155,0.45,gurobi,2.951688051223755,True,False,0.3451612903225786,True,,lfr,2026-03-11T22:35:16.713038
80,2,41,155,0.45,bnb_c,1.358199119567871,True,False,0.345161290322581,True,,lfr,2026-03-11T22:35:18.177664
80,2,42,149,0.45,gurobi,2.3804738521575928,True,False,0.3378226206026772,True,,lfr,2026-03-11T22:35:20.670729
80,2,42,149,0.45,bnb_c,2.767437696456909,True,False,0.337822620602676,True,,lfr,2026-03-11T22:35:23.548035
80,2,43,136,0.45,gurobi,7.331900119781494,True,False,0.3455612024221435,True,,lfr,2026-03-11T22:35:31.000108
80,2,43,136,0.45,bnb_c,2.2670669555664062,True,False,0.345561202422145,True,,lfr,2026-03-11T22:35:33.373994
80,2,44,165,0.45,gurobi,5.464442253112793,True,False,0.3140495867768583,True,,lfr,2026-03-11T22:35:38.951676
80,2,44,165,0.45,bnb_c,48.391191720962524,True,False,0.314049586776859,True,,lfr,2026-03-11T22:36:27.449438
80,2,45,165,0.45,gurobi,8.83545970916748,True,False,0.3060422405876956,True,,lfr,2026-03-11T22:36:36.402324
80,2,45,165,0.45,bnb_c,16.07338523864746,True,False,0.306042240587695,True,,lfr,2026-03-11T22:36:52.585290
80,2,46,168,0.45,gurobi,4.334284782409668,True,False,0.317442602040817,True,,lfr,2026-03-11T22:36:57.038571
80,2,46,168,0.45,bnb_c,10.817342042922974,True,False,0.317442602040816,True,,lfr,2026-03-11T22:37:07.961454
80,2,47,167,0.45,gurobi,4.742769956588745,True,False,0.3132238516978014,True,,lfr,2026-03-11T22:37:12.819512
80,2,47,167,0.45,bnb_c,5.472177982330322,True,False,0.313223851697802,True,,lfr,2026-03-11T22:37:18.402209
80,2,48,164,0.45,gurobi,2.930752992630005,True,False,0.329249702558005,True,,lfr,2026-03-11T22:37:21.451230
80,2,48,164,0.45,bnb_c,3.856532096862793,True,False,0.329249702558001,True,,lfr,2026-03-11T22:37:25.414791
80,2,49,147,0.45,gurobi,7.010603904724121,True,False,0.32990883428200984,True,,lfr,2026-03-11T22:37:32.535139
80,2,49,147,0.45,bnb_c,2.4509329795837402,True,False,0.329908834282012,True,,lfr,2026-03-11T22:37:35.096873
80,2,0,148,0.5,gurobi,14.250533103942871,True,False,0.31610664718772746,True,,lfr,2026-03-11T22:37:49.465830
80,2,0,148,0.5,bnb_c,3.119097948074341,True,False,0.316106647187728,True,,lfr,2026-03-11T22:37:52.693748
80,2,1,153,0.5,gurobi,16.476113080978394,True,False,0.3083215857148958,True,,lfr,2026-03-11T22:38:09.287819
