n,actual_n,k,seed,num_edges,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,xi,timestamp
80,80,2,1,124,gurobi,0.06881976127624512,True,False,0.4570434443288209,True,,abcd,0.1,2026-03-12T12:57:42.931644
80,80,2,1,124,bnb_c,0.008378028869628906,True,False,0.457043444328824,True,,abcd,0.1,2026-03-12T12:57:43.063623
80,80,2,2,114,gurobi,0.11638712882995605,True,False,0.42982456140351,True,,abcd,0.1,2026-03-12T12:57:43.304919
80,80,2,2,114,bnb_c,0.0189359188079834,True,False,0.429824561403509,True,,abcd,0.1,2026-03-12T12:57:43.444965
80,80,2,3,111,gurobi,0.19210100173950195,True,False,0.4459053648242778,True,,abcd,0.1,2026-03-12T12:57:43.769566
80,80,2,3,111,bnb_c,0.01574993133544922,True,False,0.445905364824284,True,,abcd,0.1,2026-03-12T12:57:43.909182
80,80,2,4,118,gurobi,0.04941415786743164,True,False,0.4389184142487773,True,,abcd,0.1,2026-03-12T12:57:44.089876
80,80,2,4,118,bnb_c,0.015023946762084961,True,False,0.438918414248779,True,,abcd,0.1,2026-03-12T12:57:44.220358
80,80,2,5,105,gurobi,0.24828886985778809,True,False,0.45219954648526367,True,,abcd,0.1,2026-03-12T12:57:44.600375
80,80,2,5,105,bnb_c,0.018343210220336914,True,False,0.452199546485261,True,,abcd,0.1,2026-03-12T12:57:44.732781
80,80,2,6,120,gurobi,0.21617984771728516,True,False,0.41652777777778016,True,,abcd,0.1,2026-03-12T12:57:45.073859
