n,actual_n,k,seed,num_edges,algorithm,time,success,timed_out,modularity,optimal,error,graph_type,xi,timestamp
60,57,2,98,82,bnb_c,0.09305405616760254,True,False,0.4389500297442,True,,abcd,0.1,2026-03-03T02:44:59.474606
60,60,2,99,82,gurobi,0.03863978385925293,True,False,0.450847709696611,True,,abcd,0.1,2026-03-03T02:44:59.644912
60,60,2,99,82,bnb_c,0.09340691566467285,True,False,0.450847709696609,True,,abcd,0.1,2026-03-03T02:44:59.869718
80,80,2,0,116,gurobi,0.05025482177734375,True,False,0.4655172413793113,True,,abcd,0.1,2026-03-03T02:45:00.051517
80,80,2,0,116,bnb_c,0.1715991497039795,True,False,0.46551724137931,True,,abcd,0.1,2026-03-03T02:45:00.354128
80,80,2,1,126,gurobi,0.05025315284729004,True,False,0.4360040312421319,True,,abcd,0.1,2026-03-03T02:45:00.535690
80,80,2,1,126,bnb_c,0.1591658592224121,True,False,0.436004031242126,True,,abcd,0.1,2026-03-03T02:45:00.826752
80,80,2,2,116,gurobi,0.13182902336120605,True,False,0.4362366230677759,True,,abcd,0.1,2026-03-03T02:45:01.086671
80,80,2,2,116,bnb_c,0.1766059398651123,True,False,0.436236623067776,True,,abcd,0.1,2026-03-03T02:45:01.394521
80,80,2,3,112,gurobi,0.12710309028625488,True,False,0.43746014030612107,True,,abcd,0.1,2026-03-03T02:45:01.660828
80,80,2,3,112,bnb_c,0.17178010940551758,True,False,0.437460140306123,True,,abcd,0.1,2026-03-03T02:45:01.965722
80,80,2,4,118,gurobi,0.348613977432251,True,False,0.42056880206836733,True,,abcd,0.1,2026-03-03T02:45:02.450310
80,80,2,4,118,bnb_c,0.3159370422363281,True,False,0.420568802068371,True,,abcd,0.1,2026-03-03T02:45:02.890076
80,80,2,5,114,gurobi,0.049832820892333984,True,False,0.4727223761157303,True,,abcd,0.1,2026-03-03T02:45:03.068617
80,80,2,5,114,bnb_c,0.16552495956420898,True,False,0.472722376115728,True,,abcd,0.1,2026-03-03T02:45:03.365220
80,80,2,6,113,gurobi,0.12558722496032715,True,False,0.43742657999843004,True,,abcd,0.1,2026-03-03T02:45:03.624819
80,80,2,6,113,bnb_c,0.1619739532470703,True,False,0.437426579998434,True,,abcd,0.1,2026-03-03T02:45:03.917537
80,80,2,7,105,gurobi,0.16327786445617676,True,False,0.43519274376417416,True,,abcd,0.1,2026-03-03T02:45:04.219671
80,80,2,7,105,bnb_c,0.1919403076171875,True,False,0.435192743764172,True,,abcd,0.1,2026-03-03T02:45:04.538460
80,80,2,8,124,gurobi,0.21630096435546875,True,False,0.4234846514047836,True,,abcd,0.1,2026-03-03T02:45:04.890502
80,80,2,8,124,bnb_c,0.18642210960388184,True,False,0.423484651404787,True,,abcd,0.1,2026-03-03T02:45:05.200808
80,80,2,9,118,gurobi,0.26633787155151367,True,False,0.4176601551278338,True,,abcd,0.1,2026-03-03T02:45:05.592392
80,80,2,9,118,bnb_c,0.2027130126953125,True,False,0.417660155127837,True,,abcd,0.1,2026-03-03T02:45:05.918591
80,80,2,10,114,gurobi,0.24658918380737305,True,False,0.4418282548476471,True,,abcd,0.1,2026-03-03T02:45:06.292111
80,80,2,10,114,bnb_c,0.16852092742919922,True,False,0.441828254847646,True,,abcd,0.1,2026-03-03T02:45:06.585078
80,80,2,11,111,gurobi,1.2912757396697998,True,False,0.4278873468062645,True,,abcd,0.1,2026-03-03T02:45:08.002829
80,80,2,11,111,bnb_c,0.20204687118530273,True,False,0.427887346806266,True,,abcd,0.1,2026-03-03T02:45:08.330090
80,77,2,12,109,gurobi,0.05093216896057129,True,False,0.4404932244760552,True,,abcd,0.1,2026-03-03T02:45:08.487094
80,77,2,12,109,bnb_c,0.17609691619873047,True,False,0.440493224476054,True,,abcd,0.1,2026-03-03T02:45:08.769564
80,80,2,13,122,gurobi,0.06994509696960449,True,False,0.42619591507658905,True,,abcd,0.1,2026-03-03T02:45:08.969998
80,80,2,13,122,bnb_c,0.16584181785583496,True,False,0.426195915076592,True,,abcd,0.1,2026-03-03T02:45:09.268485
80,80,2,14,121,gurobi,0.20670485496520996,True,False,0.43108394235366554,True,,abcd,0.1,2026-03-03T02:45:09.600419
80,80,2,14,121,bnb_c,0.1744978427886963,True,False,0.431083942353664,True,,abcd,0.1,2026-03-03T02:45:09.898325
80,80,2,15,117,gurobi,0.0696718692779541,True,False,0.4401709401709438,True,,abcd,0.1,2026-03-03T02:45:10.101389
80,80,2,15,117,bnb_c,0.16698431968688965,True,False,0.44017094017094,True,,abcd,0.1,2026-03-03T02:45:10.400833
80,80,2,16,114,gurobi,0.09882712364196777,True,False,0.44736842105263386,True,,abcd,0.1,2026-03-03T02:45:10.627508
80,80,2,16,114,bnb_c,0.1624600887298584,True,False,0.447368421052632,True,,abcd,0.1,2026-03-03T02:45:10.922170
80,80,2,17,117,gurobi,0.15094590187072754,True,False,0.4315874059463813,True,,abcd,0.1,2026-03-03T02:45:11.201660
80,80,2,17,117,bnb_c,0.1544661521911621,True,False,0.43158740594638,True,,abcd,0.1,2026-03-03T02:45:11.488373
80,80,2,18,114,gurobi,0.11125588417053223,True,False,0.44736842105263364,True,,abcd,0.1,2026-03-03T02:45:11.728665
80,80,2,18,114,bnb_c,0.1647477149963379,True,False,0.447368421052632,True,,abcd,0.1,2026-03-03T02:45:12.025038
80,80,2,19,111,gurobi,0.18284106254577637,True,False,0.4367746124502828,True,,abcd,0.1,2026-03-03T02:45:12.340756
80,80,2,19,111,bnb_c,0.18293190002441406,True,False,0.436774612450288,True,,abcd,0.1,2026-03-03T02:45:12.650574
80,80,2,20,113,gurobi,0.09019112586975098,True,False,0.4579841804369964,True,,abcd,0.1,2026-03-03T02:45:12.865897
80,80,2,20,113,bnb_c,0.16120386123657227,True,False,0.457984180436996,True,,abcd,0.1,2026-03-03T02:45:13.158932
80,80,2,21,117,gurobi,0.13498806953430176,True,False,0.43158740594637934,True,,abcd,0.1,2026-03-03T02:45:13.421947
80,80,2,21,117,bnb_c,0.16030216217041016,True,False,0.43158740594638,True,,abcd,0.1,2026-03-03T02:45:13.713830
80,80,2,22,120,gurobi,0.11960291862487793,True,False,0.4241319444444443,True,,abcd,0.1,2026-03-03T02:45:13.969202
80,80,2,22,120,bnb_c,0.16732478141784668,True,False,0.424131944444444,True,,abcd,0.1,2026-03-03T02:45:14.267471
80,80,2,23,99,gurobi,0.3320891857147217,True,False,0.4596979900010187,True,,abcd,0.1,2026-03-03T02:45:14.727630
80,80,2,23,99,bnb_c,0.18034887313842773,True,False,0.45969799000102,True,,abcd,0.1,2026-03-03T02:45:15.031710
80,80,2,24,127,gurobi,0.2359941005706787,True,False,0.4209808419616847,True,,abcd,0.1,2026-03-03T02:45:15.396703
80,80,2,24,127,bnb_c,0.16753697395324707,True,False,0.420980841961684,True,,abcd,0.1,2026-03-03T02:45:15.689015
80,80,2,25,122,gurobi,0.06478190422058105,True,False,0.44258935769953883,True,,abcd,0.1,2026-03-03T02:45:15.879800
80,80,2,25,122,bnb_c,0.17073702812194824,True,False,0.442589357699543,True,,abcd,0.1,2026-03-03T02:45:16.182460
80,80,2,26,129,gurobi,0.061724185943603516,True,False,0.4365122288324059,True,,abcd,0.1,2026-03-03T02:45:16.371749
80,80,2,26,129,bnb_c,0.17094993591308594,True,False,0.436512228832402,True,,abcd,0.1,2026-03-03T02:45:16.673529
80,80,2,27,118,gurobi,0.7326147556304932,True,False,0.43259839126687505,True,,abcd,0.1,2026-03-03T02:45:17.532086
80,80,2,27,118,bnb_c,0.19191598892211914,True,False,0.432598391266877,True,,abcd,0.1,2026-03-03T02:45:17.850461
80,80,2,28,113,gurobi,0.06491589546203613,True,False,0.4438875401362674,True,,abcd,0.1,2026-03-03T02:45:18.047094
80,80,2,28,113,bnb_c,0.15532183647155762,True,False,0.443887540136268,True,,abcd,0.1,2026-03-03T02:45:18.335589
80,80,2,29,126,gurobi,0.6916019916534424,True,False,0.4186192995716875,True,,abcd,0.1,2026-03-03T02:45:19.157210
80,80,2,29,126,bnb_c,0.18089604377746582,True,False,0.41861929957168,True,,abcd,0.1,2026-03-03T02:45:19.463288
80,80,2,30,111,gurobi,0.04949188232421875,True,False,0.45674052430808487,True,,abcd,0.1,2026-03-03T02:45:19.640222
80,80,2,30,111,bnb_c,0.16830801963806152,True,False,0.456740524308092,True,,abcd,0.1,2026-03-03T02:45:19.939987
80,80,2,31,122,gurobi,0.06764388084411621,True,False,0.4478634775597943,True,,abcd,0.1,2026-03-03T02:45:20.142018
80,80,2,31,122,bnb_c,0.15916705131530762,True,False,0.447863477559796,True,,abcd,0.1,2026-03-03T02:45:20.433354
80,80,2,32,114,gurobi,0.18032073974609375,True,False,0.4259772237611593,True,,abcd,0.1,2026-03-03T02:45:20.744534
80,80,2,32,114,bnb_c,0.20923686027526855,True,False,0.425977223761157,True,,abcd,0.1,2026-03-03T02:45:21.079899
80,80,2,33,111,gurobi,0.06972908973693848,True,False,0.4491112734355931,True,,abcd,0.1,2026-03-03T02:45:21.282462
80,80,2,33,111,bnb_c,0.15317797660827637,True,False,0.449111273435598,True,,abcd,0.1,2026-03-03T02:45:21.568302
80,80,2,34,115,gurobi,0.06964397430419922,True,False,0.45410207939508973,True,,abcd,0.1,2026-03-03T02:45:21.768805
80,80,2,34,115,bnb_c,0.1524519920349121,True,False,0.454102079395085,True,,abcd,0.1,2026-03-03T02:45:22.053262
80,80,2,35,117,gurobi,0.07811498641967773,True,False,0.43301190737088174,True,,abcd,0.1,2026-03-03T02:45:22.265056
80,80,2,35,117,bnb_c,0.18232083320617676,True,False,0.433011907370882,True,,abcd,0.1,2026-03-03T02:45:22.580154
80,80,2,36,112,gurobi,0.2996969223022461,True,False,0.4129065688775466,True,,abcd,0.1,2026-03-03T02:45:23.012675
80,80,2,36,112,bnb_c,0.21156716346740723,True,False,0.412906568877551,True,,abcd,0.1,2026-03-03T02:45:23.348072
80,80,2,37,115,gurobi,0.12630224227905273,True,False,0.45637051039697535,True,,abcd,0.1,2026-03-03T02:45:23.612743
80,80,2,37,115,bnb_c,0.17923903465270996,True,False,0.456370510396975,True,,abcd,0.1,2026-03-03T02:45:23.922234
80,80,2,38,118,gurobi,0.9665422439575195,True,False,0.4320597529445528,True,,abcd,0.1,2026-03-03T02:45:25.016420
80,80,2,38,118,bnb_c,0.170928955078125,True,False,0.432059752944556,True,,abcd,0.1,2026-03-03T02:45:25.316399
80,80,2,39,119,gurobi,0.059710025787353516,True,False,0.44361273921334143,True,,abcd,0.1,2026-03-03T02:45:25.504766
80,80,2,39,119,bnb_c,0.16556882858276367,True,False,0.443612739213332,True,,abcd,0.1,2026-03-03T02:45:25.801829
80,80,2,40,113,gurobi,0.14981913566589355,True,False,0.4480773748923147,True,,abcd,0.1,2026-03-03T02:45:26.077609
80,80,2,40,113,bnb_c,0.16062116622924805,True,False,0.448077374892317,True,,abcd,0.1,2026-03-03T02:45:26.368880
80,80,2,41,110,gurobi,0.1382300853729248,True,False,0.44954545454545014,True,,abcd,0.1,2026-03-03T02:45:26.636918
80,80,2,41,110,bnb_c,0.19133591651916504,True,False,0.449545454545455,True,,abcd,0.1,2026-03-03T02:45:26.957862
80,80,2,42,123,gurobi,0.2349839210510254,True,False,0.42752329962324065,True,,abcd,0.1,2026-03-03T02:45:27.332215
80,80,2,42,123,bnb_c,0.1821591854095459,True,False,0.42752329962324,True,,abcd,0.1,2026-03-03T02:45:27.638614
80,80,2,43,113,gurobi,0.18619894981384277,True,False,0.43805309734513126,True,,abcd,0.1,2026-03-03T02:45:27.956658
80,80,2,43,113,bnb_c,0.18377995491027832,True,False,0.438053097345133,True,,abcd,0.1,2026-03-03T02:45:28.264931
80,80,2,44,109,gurobi,0.10876607894897461,True,False,0.4428920124568653,True,,abcd,0.1,2026-03-03T02:45:28.507059
80,80,2,44,109,bnb_c,0.17191791534423828,True,False,0.442892012456864,True,,abcd,0.1,2026-03-03T02:45:28.811265
80,80,2,45,120,gurobi,0.12709498405456543,True,False,0.4457986111111131,True,,abcd,0.1,2026-03-03T02:45:29.067451
80,80,2,45,120,bnb_c,0.16537904739379883,True,False,0.445798611111111,True,,abcd,0.1,2026-03-03T02:45:29.364728
80,80,2,46,107,gurobi,0.6969928741455078,True,False,0.42414184644946007,True,,abcd,0.1,2026-03-03T02:45:30.188041
80,80,2,46,107,bnb_c,0.27522897720336914,True,False,0.424141846449472,True,,abcd,0.1,2026-03-03T02:45:30.590024
80,80,2,47,115,gurobi,0.040438175201416016,True,False,0.460642722117207,True,,abcd,0.1,2026-03-03T02:45:30.757343
80,80,2,47,115,bnb_c,0.15351295471191406,True,False,0.460642722117202,True,,abcd,0.1,2026-03-03T02:45:31.042378
80,80,2,48,118,gurobi,0.05157899856567383,True,False,0.44900890548692546,True,,abcd,0.1,2026-03-03T02:45:31.220297
80,80,2,48,118,bnb_c,0.1665182113647461,True,False,0.449008905486929,True,,abcd,0.1,2026-03-03T02:45:31.519318
80,80,2,49,120,gurobi,0.0945889949798584,True,False,0.45663194444444594,True,,abcd,0.1,2026-03-03T02:45:31.747340
80,80,2,49,120,bnb_c,0.16637682914733887,True,False,0.456631944444444,True,,abcd,0.1,2026-03-03T02:45:32.046853
80,80,2,50,131,gurobi,0.09317207336425781,True,False,0.4465648854961832,True,,abcd,0.1,2026-03-03T02:45:32.274966
80,80,2,50,131,bnb_c,0.15925073623657227,True,False,0.446564885496183,True,,abcd,0.1,2026-03-03T02:45:32.566508
80,80,2,51,119,gurobi,0.3429899215698242,True,False,0.4243697478991643,True,,abcd,0.1,2026-03-03T02:45:33.043066
80,80,2,51,119,bnb_c,0.1830129623413086,True,False,0.42436974789916,True,,abcd,0.1,2026-03-03T02:45:33.352152
80,80,2,52,117,gurobi,0.3146321773529053,True,False,0.4486814230403965,True,,abcd,0.1,2026-03-03T02:45:33.797231
80,80,2,52,117,bnb_c,0.18294692039489746,True,False,0.448681423040397,True,,abcd,0.1,2026-03-03T02:45:34.105189
80,80,2,53,125,gurobi,0.054907798767089844,True,False,0.4445119999999895,True,,abcd,0.1,2026-03-03T02:45:34.291803
80,80,2,53,125,bnb_c,0.15706896781921387,True,False,0.444512,True,,abcd,0.1,2026-03-03T02:45:34.581553
80,80,2,54,131,gurobi,0.06003093719482422,True,False,0.4128838645766546,True,,abcd,0.1,2026-03-03T02:45:34.770038
80,80,2,54,131,bnb_c,0.1694638729095459,True,False,0.412883864576656,True,,abcd,0.1,2026-03-03T02:45:35.073296
80,80,2,55,126,gurobi,0.11519074440002441,True,False,0.4277840765936053,True,,abcd,0.1,2026-03-03T02:45:35.315013
80,80,2,55,126,bnb_c,0.1660621166229248,True,False,0.4277840765936,True,,abcd,0.1,2026-03-03T02:45:35.613832
80,80,2,56,120,gurobi,0.03647589683532715,True,False,0.46652777777777793,True,,abcd,0.1,2026-03-03T02:45:35.779333
80,80,2,56,120,bnb_c,0.16306614875793457,True,False,0.466527777777778,True,,abcd,0.1,2026-03-03T02:45:36.073228
80,77,2,57,107,gurobi,0.10429072380065918,True,False,0.4417853087605783,True,,abcd,0.1,2026-03-03T02:45:36.291301
80,77,2,57,107,bnb_c,0.1498420238494873,True,False,0.44178530876059,True,,abcd,0.1,2026-03-03T02:45:36.551947
80,80,2,58,118,gurobi,0.04740095138549805,True,False,0.4377693191611579,True,,abcd,0.1,2026-03-03T02:45:36.730839
80,80,2,58,118,bnb_c,0.16612505912780762,True,False,0.437769319161161,True,,abcd,0.1,2026-03-03T02:45:37.028691
80,80,2,59,129,gurobi,0.05083799362182617,True,False,0.4456162490234969,True,,abcd,0.1,2026-03-03T02:45:37.206119
80,80,2,59,129,bnb_c,0.16047978401184082,True,False,0.445616249023496,True,,abcd,0.1,2026-03-03T02:45:37.497711
80,80,2,60,118,gurobi,0.23527193069458008,True,False,0.43776931916115774,True,,abcd,0.1,2026-03-03T02:45:37.858592
80,80,2,60,118,bnb_c,0.16767191886901855,True,False,0.437769319161161,True,,abcd,0.1,2026-03-03T02:45:38.151243
80,80,2,61,123,gurobi,0.12891912460327148,True,False,0.42669707184876743,True,,abcd,0.1,2026-03-03T02:45:38.407457
80,80,2,61,123,bnb_c,0.17634105682373047,True,False,0.426697071848767,True,,abcd,0.1,2026-03-03T02:45:38.715390
80,80,2,62,111,gurobi,1.1394670009613037,True,False,0.41891891891891414,True,,abcd,0.1,2026-03-03T02:45:39.986268
80,80,2,62,111,bnb_c,0.32929396629333496,True,False,0.418918918918919,True,,abcd,0.1,2026-03-03T02:45:40.444132
80,80,2,63,130,gurobi,0.11609697341918945,True,False,0.4384615384615448,True,,abcd,0.1,2026-03-03T02:45:40.700174
80,80,2,63,130,bnb_c,0.18850374221801758,True,False,0.438461538461539,True,,abcd,0.1,2026-03-03T02:45:41.020989
80,80,2,64,121,gurobi,0.0999760627746582,True,False,0.4409193361109211,True,,abcd,0.1,2026-03-03T02:45:41.258400
80,80,2,64,121,bnb_c,0.16462373733520508,True,False,0.440919336110921,True,,abcd,0.1,2026-03-03T02:45:41.555337
80,72,2,65,91,gurobi,0.10147690773010254,True,False,0.4450549450549491,True,,abcd,0.1,2026-03-03T02:45:41.761769
80,72,2,65,91,bnb_c,0.13822722434997559,True,False,0.445054945054945,True,,abcd,0.1,2026-03-03T02:45:42.010898
80,80,2,66,121,gurobi,0.06972408294677734,True,False,0.43385014684789147,True,,abcd,0.1,2026-03-03T02:45:42.213115
80,80,2,66,121,bnb_c,0.16573572158813477,True,False,0.433850146847893,True,,abcd,0.1,2026-03-03T02:45:42.512385
80,80,2,67,108,gurobi,0.052758216857910156,True,False,0.46279149519890567,True,,abcd,0.1,2026-03-03T02:45:42.700563
80,80,2,67,108,bnb_c,0.14590692520141602,True,False,0.462791495198903,True,,abcd,0.1,2026-03-03T02:45:42.978396
80,80,2,68,110,gurobi,0.5749540328979492,True,False,0.42727272727272575,True,,abcd,0.1,2026-03-03T02:45:43.684376
80,80,2,68,110,bnb_c,0.29787373542785645,True,False,0.427272727272727,True,,abcd,0.1,2026-03-03T02:45:44.105718
80,80,2,69,108,gurobi,0.08956384658813477,True,False,0.4614197530864221,True,,abcd,0.1,2026-03-03T02:45:44.322411
80,80,2,69,108,bnb_c,0.1663358211517334,True,False,0.46141975308642,True,,abcd,0.1,2026-03-03T02:45:44.621778
80,80,2,70,134,gurobi,0.04751324653625488,True,False,0.40643795945645533,True,,abcd,0.1,2026-03-03T02:45:44.801908
80,80,2,70,134,bnb_c,0.16632723808288574,True,False,0.406437959456449,True,,abcd,0.1,2026-03-03T02:45:45.099776
80,80,2,71,114,gurobi,0.06113004684448242,True,False,0.4296706678978167,True,,abcd,0.1,2026-03-03T02:45:45.287913
80,80,2,71,114,bnb_c,0.16824102401733398,True,False,0.429670667897815,True,,abcd,0.1,2026-03-03T02:45:45.587893
80,80,2,72,132,gurobi,0.09041714668273926,True,False,0.4315599173553755,True,,abcd,0.1,2026-03-03T02:45:45.814562
80,80,2,72,132,bnb_c,0.17009186744689941,True,False,0.431559917355372,True,,abcd,0.1,2026-03-03T02:45:46.117495
80,80,2,73,149,gurobi,0.10069704055786133,True,False,0.41266159182019013,True,,abcd,0.1,2026-03-03T02:45:46.347876
80,80,2,73,149,bnb_c,0.16835808753967285,True,False,0.412661591820188,True,,abcd,0.1,2026-03-03T02:45:46.648909
80,80,2,74,116,gurobi,0.10434794425964355,True,False,0.45507580261593134,True,,abcd,0.1,2026-03-03T02:45:46.889652
80,80,2,74,116,bnb_c,0.16681504249572754,True,False,0.455075802615934,True,,abcd,0.1,2026-03-03T02:45:47.187735
80,80,2,75,126,gurobi,0.36771321296691895,True,False,0.4232489292013168,True,,abcd,0.1,2026-03-03T02:45:47.683356
80,80,2,75,126,bnb_c,0.1734020709991455,True,False,0.42324892920131,True,,abcd,0.1,2026-03-03T02:45:47.981938
80,80,2,76,115,gurobi,0.22198700904846191,True,False,0.4468809073724035,True,,abcd,0.1,2026-03-03T02:45:48.336236
80,80,2,76,115,bnb_c,0.16843795776367188,True,False,0.446880907372401,True,,abcd,0.1,2026-03-03T02:45:48.629855
80,80,2,77,133,gurobi,0.06752681732177734,True,False,0.431680705523207,True,,abcd,0.1,2026-03-03T02:45:48.828018
80,80,2,77,133,bnb_c,0.15762901306152344,True,False,0.431680705523207,True,,abcd,0.1,2026-03-03T02:45:49.116589
80,80,2,78,125,gurobi,0.24627900123596191,True,False,0.4344319999999967,True,,abcd,0.1,2026-03-03T02:45:49.488687
80,80,2,78,125,bnb_c,0.1851520538330078,True,False,0.434432,True,,abcd,0.1,2026-03-03T02:45:49.798800
80,80,2,79,116,gurobi,0.22150182723999023,True,False,0.4482758620689662,True,,abcd,0.1,2026-03-03T02:45:50.148011
80,80,2,79,116,bnb_c,0.1756577491760254,True,False,0.448275862068966,True,,abcd,0.1,2026-03-03T02:45:50.447917
80,80,2,80,111,gurobi,0.08851313591003418,True,False,0.4549549549549515,True,,abcd,0.1,2026-03-03T02:45:50.665357
80,80,2,80,111,bnb_c,0.17168092727661133,True,False,0.454954954954955,True,,abcd,0.1,2026-03-03T02:45:50.969631
80,80,2,81,112,gurobi,0.056355953216552734,True,False,0.4505341198979573,True,,abcd,0.1,2026-03-03T02:45:51.160320
80,80,2,81,112,bnb_c,0.15900683403015137,True,False,0.450534119897959,True,,abcd,0.1,2026-03-03T02:45:51.450543
80,80,2,82,114,gurobi,0.23002409934997559,True,False,0.43855801785164844,True,,abcd,0.1,2026-03-03T02:45:51.805599
80,80,2,82,114,bnb_c,0.18526220321655273,True,False,0.438558017851647,True,,abcd,0.1,2026-03-03T02:45:52.115759
80,80,2,83,115,gurobi,1.8382360935211182,True,False,0.4043478775954127,True,,abcd,0.1,2026-03-03T02:45:54.084663
80,80,2,83,115,bnb_c,0.5430159568786621,True,False,0.404347826086957,True,,abcd,0.1,2026-03-03T02:45:54.752025
80,80,2,84,117,gurobi,0.07549190521240234,True,False,0.4315874059463794,True,,abcd,0.1,2026-03-03T02:45:54.964993
80,80,2,84,117,bnb_c,0.17463278770446777,True,False,0.43158740594638,True,,abcd,0.1,2026-03-03T02:45:55.274156
80,80,2,85,110,gurobi,0.24610304832458496,True,False,0.45450413223140684,True,,abcd,0.1,2026-03-03T02:45:55.647526
80,80,2,85,110,bnb_c,0.16747498512268066,True,False,0.454504132231405,True,,abcd,0.1,2026-03-03T02:45:55.940396
80,76,2,86,105,gurobi,0.24488091468811035,True,False,0.4351927437641728,True,,abcd,0.1,2026-03-03T02:45:56.292988
80,76,2,86,105,bnb_c,0.14734792709350586,True,False,0.435192743764172,True,,abcd,0.1,2026-03-03T02:45:56.544364
80,72,2,87,96,gurobi,0.15839624404907227,True,False,0.4374999999999974,True,,abcd,0.1,2026-03-03T02:45:56.815422
80,72,2,87,96,bnb_c,0.13365697860717773,True,False,0.4375,True,,abcd,0.1,2026-03-03T02:45:57.089860
80,80,2,88,126,gurobi,0.03734922409057617,True,False,0.4809775762156789,True,,abcd,0.1,2026-03-03T02:45:57.260136
80,80,2,88,126,bnb_c,0.1665031909942627,True,False,0.480977576215671,True,,abcd,0.1,2026-03-03T02:45:57.555802
80,80,2,89,110,gurobi,0.06072187423706055,True,False,0.4636363636363634,True,,abcd,0.1,2026-03-03T02:45:57.746222
80,80,2,89,110,bnb_c,0.17093706130981445,True,False,0.463636363636364,True,,abcd,0.1,2026-03-03T02:45:58.050010
80,80,2,90,106,gurobi,0.43550896644592285,True,False,0.44339622641509824,True,,abcd,0.1,2026-03-03T02:45:58.619115
80,80,2,90,106,bnb_c,0.17417407035827637,True,False,0.443396226415094,True,,abcd,0.1,2026-03-03T02:45:58.918185
80,80,2,91,106,gurobi,0.06241273880004883,True,False,0.4705856176575375,True,,abcd,0.1,2026-03-03T02:45:59.105893
80,80,2,91,106,bnb_c,0.1662731170654297,True,False,0.470585617657529,True,,abcd,0.1,2026-03-03T02:45:59.404673
80,77,2,92,108,gurobi,0.3907310962677002,True,False,0.44444444444444736,True,,abcd,0.1,2026-03-03T02:45:59.907115
80,77,2,92,108,bnb_c,0.14760780334472656,True,False,0.444444444444445,True,,abcd,0.1,2026-03-03T02:46:00.159124
80,80,2,93,102,gurobi,0.09458374977111816,True,False,0.4600153787004981,True,,abcd,0.1,2026-03-03T02:46:00.394192
80,80,2,93,102,bnb_c,0.1623399257659912,True,False,0.4600153787005,True,,abcd,0.1,2026-03-03T02:46:00.689123
80,80,2,94,116,gurobi,0.037405967712402344,True,False,0.4738035077288943,True,,abcd,0.1,2026-03-03T02:46:00.850931
80,80,2,94,116,bnb_c,0.1694037914276123,True,False,0.473803507728894,True,,abcd,0.1,2026-03-03T02:46:01.150831
80,80,2,95,115,gurobi,0.3697700500488281,True,False,0.4195085066162589,True,,abcd,0.1,2026-03-03T02:46:01.649747
80,80,2,95,115,bnb_c,0.2401421070098877,True,False,0.419508506616257,True,,abcd,0.1,2026-03-03T02:46:02.017290
80,80,2,96,103,gurobi,0.049880027770996094,True,False,0.4554623432934198,True,,abcd,0.1,2026-03-03T02:46:02.195998
80,80,2,96,103,bnb_c,0.17427587509155273,True,False,0.45546234329343,True,,abcd,0.1,2026-03-03T02:46:02.502959
80,80,2,97,106,gurobi,0.18643617630004883,True,False,0.438946244215026,True,,abcd,0.1,2026-03-03T02:46:02.818251
80,80,2,97,106,bnb_c,0.17196989059448242,True,False,0.438946244215023,True,,abcd,0.1,2026-03-03T02:46:03.114641
80,80,2,98,115,gurobi,30,False,True,,,timeout,abcd,0.1,2026-03-03T02:46:33.130109
80,80,2,98,115,bnb_c,0.16785287857055664,True,False,0.447788279773157,True,,abcd,0.1,2026-03-03T02:46:33.429299
80,80,2,99,107,gurobi,0.11379289627075195,True,False,0.45733251812384906,True,,abcd,0.1,2026-03-03T02:46:33.675331
80,80,2,99,107,bnb_c,0.1719508171081543,True,False,0.457332518123854,True,,abcd,0.1,2026-03-03T02:46:33.981870
100,100,2,0,160,gurobi,0.48438334465026855,True,False,0.42560546874999927,True,,abcd,0.1,2026-03-03T02:46:34.597842
100,100,2,0,160,bnb_c,0.31172800064086914,True,False,0.42560546875,True,,abcd,0.1,2026-03-03T02:46:35.039281
100,100,2,1,139,gurobi,0.8490769863128662,True,False,0.4348377413177342,True,,abcd,0.1,2026-03-03T02:46:36.020709
100,100,2,1,139,bnb_c,0.645510196685791,True,False,0.434837741317737,True,,abcd,0.1,2026-03-03T02:46:36.790724
100,100,2,2,140,gurobi,0.051782846450805664,True,False,0.4907908163265372,True,,abcd,0.1,2026-03-03T02:46:36.970798
100,100,2,2,140,bnb_c,0.22402501106262207,True,False,0.490790816326531,True,,abcd,0.1,2026-03-03T02:46:37.335121
100,100,2,3,144,gurobi,0.4384908676147461,True,False,0.43055555555555103,True,,abcd,0.1,2026-03-03T02:46:37.904852
100,100,2,3,144,bnb_c,0.6884670257568359,True,False,0.430555555555556,True,,abcd,0.1,2026-03-03T02:46:38.719208
100,100,2,4,142,gurobi,0.695580244064331,True,False,0.443265225153739,True,,abcd,0.1,2026-03-03T02:46:39.542958
100,100,2,4,142,bnb_c,0.8401908874511719,True,False,0.443265225153739,True,,abcd,0.1,2026-03-03T02:46:40.506964
100,100,2,5,145,gurobi,0.25966382026672363,True,False,0.45859694583774246,True,,abcd,0.1,2026-03-03T02:46:40.896676
100,100,2,5,145,bnb_c,0.2447350025177002,True,False,0.458596908442331,True,,abcd,0.1,2026-03-03T02:46:41.268485
100,100,2,6,150,gurobi,0.7934737205505371,True,False,0.42444444444443835,True,,abcd,0.1,2026-03-03T02:46:42.188814
100,100,2,6,150,bnb_c,0.5204098224639893,True,False,0.424444444444445,True,,abcd,0.1,2026-03-03T02:46:42.834206
100,100,2,7,133,gurobi,0.7930288314819336,True,False,0.4334897393860554,True,,abcd,0.1,2026-03-03T02:46:43.756290
